id,Course,Year,NumClasses,FirstTimePref,SecondTimePref,ThirdTimePref
497,CMSC 99999,3,10,Afternoon,Evening,Morning
498,CMSC 99999,3,8,Morning,Evening,Afternoon
499,CMSC 99999,2,10,Morning,Evening,Afternoon
500,CMSC 99999,2,2,Evening,Afternoon,Morning
501,CMSC 99999,2,6,Morning,Evening,Afternoon
502,CMSC 99999,4,9,Afternoon,Evening,Morning
503,CMSC 99999,1,3,Evening,Afternoon,Morning
504,CMSC 99999,2,7,Afternoon,Evening,Morning
505,CMSC 99999,1,4,Afternoon,Morning,Evening
506,CMSC 99999,3,2,Morning,Evening,Afternoon
507,CMSC 99999,1,4,Evening,Morning,Afternoon
508,CMSC 99999,4,13,Morning,Afternoon,Evening
509,CMSC 99999,2,8,Evening,Morning,Afternoon
510,CMSC 99999,4,2,Evening,Morning,Afternoon
511,CMSC 99999,2,5,Morning,Evening,Afternoon
512,CMSC 99999,2,1,Evening,Morning,Afternoon
513,CMSC 99999,1,3,Afternoon,Evening,Morning
514,CMSC 99999,1,1,Afternoon,Morning,Evening
515,CMSC 99999,3,4,Afternoon,Morning,Evening
516,CMSC 99999,4,4,Evening,Afternoon,Morning
517,CMSC 99999,3,7,Morning,Evening,Afternoon
518,CMSC 99999,2,5,Morning,Afternoon,Evening
519,CMSC 99999,4,5,Evening,Afternoon,Morning
520,CMSC 99999,4,1,Evening,Afternoon,Morning
521,CMSC 99999,3,10,Evening,Afternoon,Morning
522,CMSC 99999,1,4,Morning,Evening,Afternoon
523,CMSC 99999,3,11,Evening,Afternoon,Morning
524,CMSC 99999,4,3,Evening,Afternoon,Morning
525,CMSC 99999,2,2,Evening,Afternoon,Morning
526,CMSC 99999,3,10,Evening,Afternoon,Morning
527,CMSC 99999,4,4,Morning,Evening,Afternoon
528,CMSC 99999,3,8,Morning,Afternoon,Evening
529,CMSC 99999,4,13,Morning,Evening,Afternoon
530,CMSC 99999,2,10,Afternoon,Morning,Evening
531,CMSC 99999,3,5,Morning,Afternoon,Evening
532,CMSC 99999,1,1,Afternoon,Evening,Morning
533,CMSC 99999,1,3,Morning,Afternoon,Evening
534,CMSC 99999,1,3,Afternoon,Evening,Morning
535,CMSC 99999,4,7,Morning,Afternoon,Evening
536,CMSC 99999,4,2,Evening,Morning,Afternoon
537,CMSC 99999,2,3,Morning,Evening,Afternoon
538,CMSC 99999,4,6,Evening,Morning,Afternoon
539,CMSC 99999,1,2,Afternoon,Morning,Evening
540,CMSC 99999,3,7,Morning,Evening,Afternoon
541,CMSC 99999,1,2,Evening,Afternoon,Morning
542,CMSC 99999,4,12,Morning,Afternoon,Evening
543,CMSC 99999,3,9,Evening,Afternoon,Morning
544,CMSC 99999,3,9,Afternoon,Evening,Morning
545,CMSC 99999,1,1,Morning,Evening,Afternoon
546,CMSC 99999,3,5,Afternoon,Morning,Evening
547,CMSC 99999,2,1,Afternoon,Evening,Morning
548,CMSC 99999,1,2,Evening,Afternoon,Morning
549,CMSC 99999,1,1,Morning,Evening,Afternoon
550,CMSC 99999,4,8,Morning,Evening,Afternoon
551,CMSC 99999,2,3,Afternoon,Evening,Morning
552,CMSC 99999,3,7,Morning,Evening,Afternoon
553,CMSC 99999,3,7,Evening,Afternoon,Morning
554,CMSC 99999,2,4,Morning,Evening,Afternoon
555,CMSC 99999,4,2,Afternoon,Evening,Morning
556,CMSC 99999,2,9,Afternoon,Evening,Morning
557,CMSC 99999,4,12,Afternoon,Evening,Morning
558,CMSC 99999,1,2,Morning,Evening,Afternoon
559,CMSC 99999,2,3,Evening,Afternoon,Morning
560,CMSC 99999,4,2,Morning,Afternoon,Evening
561,CMSC 99999,2,5,Evening,Afternoon,Morning
562,CMSC 99999,1,1,Afternoon,Morning,Evening
563,CMSC 99999,3,3,Morning,Afternoon,Evening
564,CMSC 99999,1,3,Evening,Morning,Afternoon
565,CMSC 99999,1,1,Evening,Afternoon,Morning
566,CMSC 99999,1,4,Morning,Evening,Afternoon
567,CMSC 99999,3,6,Morning,Afternoon,Evening
568,CMSC 99999,4,11,Evening,Morning,Afternoon
569,CMSC 99999,2,2,Evening,Afternoon,Morning
570,CMSC 99999,1,1,Evening,Morning,Afternoon
571,CMSC 99999,1,3,Afternoon,Evening,Morning
572,CMSC 99999,2,7,Morning,Evening,Afternoon
573,CMSC 99999,3,9,Evening,Afternoon,Morning
574,CMSC 99999,2,5,Afternoon,Evening,Morning
575,CMSC 99999,3,8,Afternoon,Evening,Morning
576,CMSC 99999,1,2,Evening,Afternoon,Morning
577,CMSC 99999,1,4,Evening,Afternoon,Morning
578,CMSC 99999,1,4,Morning,Afternoon,Evening
579,CMSC 99999,3,1,Morning,Afternoon,Evening
580,CMSC 99999,1,1,Morning,Afternoon,Evening
581,CMSC 99999,4,10,Afternoon,Evening,Morning
582,CMSC 99999,4,10,Morning,Afternoon,Evening
583,CMSC 99999,3,6,Evening,Morning,Afternoon
584,CMSC 99999,4,14,Afternoon,Evening,Morning
585,CMSC 99999,1,1,Afternoon,Morning,Evening
586,CMSC 99999,3,1,Evening,Afternoon,Morning
587,CMSC 99999,3,3,Afternoon,Morning,Evening
588,CMSC 99999,2,3,Morning,Evening,Afternoon
589,CMSC 99999,3,8,Afternoon,Morning,Evening
590,CMSC 99999,2,4,Evening,Morning,Afternoon
591,CMSC 99999,2,7,Morning,Afternoon,Evening
592,CMSC 99999,4,12,Afternoon,Evening,Morning
593,CMSC 99999,4,7,Evening,Afternoon,Morning
594,CMSC 99999,1,4,Afternoon,Morning,Evening
595,CMSC 99999,1,3,Afternoon,Evening,Morning
596,CMSC 99999,2,1,Evening,Morning,Afternoon
597,CMSC 99999,1,1,Afternoon,Evening,Morning
598,CMSC 99999,2,1,Afternoon,Morning,Evening
599,CMSC 99999,3,6,Evening,Afternoon,Morning
600,CMSC 99999,2,7,Afternoon,Evening,Morning
601,CMSC 99999,1,1,Morning,Evening,Afternoon
602,CMSC 99999,4,13,Morning,Afternoon,Evening
603,CMSC 99999,3,7,Afternoon,Evening,Morning
604,CMSC 99999,1,2,Morning,Afternoon,Evening
605,CMSC 99999,2,4,Evening,Morning,Afternoon
606,CMSC 99999,3,11,Morning,Evening,Afternoon
607,CMSC 99999,2,4,Evening,Morning,Afternoon
608,CMSC 99999,1,1,Morning,Afternoon,Evening
609,CMSC 99999,3,7,Evening,Afternoon,Morning
610,CMSC 99999,3,8,Evening,Morning,Afternoon
611,CMSC 99999,2,8,Afternoon,Evening,Morning
612,CMSC 99999,3,9,Afternoon,Evening,Morning
613,CMSC 99999,4,11,Evening,Morning,Afternoon
614,CMSC 99999,2,4,Afternoon,Evening,Morning
615,CMSC 99999,4,14,Afternoon,Morning,Evening
616,CMSC 99999,4,8,Afternoon,Evening,Morning
617,CMSC 99999,4,5,Morning,Afternoon,Evening
618,CMSC 99999,1,3,Afternoon,Morning,Evening
619,CMSC 99999,1,3,Evening,Morning,Afternoon
620,CMSC 99999,1,2,Morning,Afternoon,Evening
621,CMSC 99999,3,7,Afternoon,Morning,Evening
622,CMSC 99999,4,6,Evening,Afternoon,Morning
623,CMSC 99999,3,11,Afternoon,Morning,Evening
624,CMSC 99999,4,6,Afternoon,Morning,Evening
625,CMSC 99999,1,3,Evening,Afternoon,Morning
626,CMSC 99999,2,8,Evening,Afternoon,Morning
627,CMSC 99999,1,4,Morning,Afternoon,Evening
628,CMSC 99999,3,12,Morning,Afternoon,Evening
629,CMSC 99999,3,10,Afternoon,Evening,Morning
630,CMSC 99999,3,6,Evening,Afternoon,Morning
631,CMSC 99999,3,7,Morning,Afternoon,Evening
632,CMSC 99999,1,4,Morning,Evening,Afternoon
633,CMSC 99999,2,1,Evening,Morning,Afternoon
634,CMSC 99999,4,13,Evening,Morning,Afternoon
635,CMSC 99999,3,10,Afternoon,Morning,Evening
636,CMSC 99999,1,3,Afternoon,Evening,Morning
637,CMSC 99999,1,4,Afternoon,Morning,Evening
638,CMSC 99999,2,9,Evening,Morning,Afternoon
639,CMSC 99999,2,2,Evening,Afternoon,Morning
640,CMSC 99999,3,4,Afternoon,Morning,Evening
641,CMSC 99999,3,8,Afternoon,Morning,Evening
642,CMSC 99999,3,10,Afternoon,Morning,Evening
643,CMSC 99999,3,8,Morning,Afternoon,Evening
644,CMSC 99999,1,2,Afternoon,Evening,Morning
645,CMSC 99999,4,14,Afternoon,Evening,Morning
646,CMSC 99999,1,1,Afternoon,Morning,Evening
647,CMSC 99999,2,7,Morning,Evening,Afternoon
648,CMSC 99999,4,11,Afternoon,Evening,Morning
649,CMSC 99999,1,1,Evening,Morning,Afternoon
650,CMSC 99999,3,9,Afternoon,Evening,Morning
651,CMSC 99999,2,4,Morning,Afternoon,Evening
652,CMSC 99999,1,2,Afternoon,Morning,Evening
653,CMSC 99999,3,6,Morning,Afternoon,Evening
654,CMSC 99999,1,3,Afternoon,Morning,Evening
655,CMSC 99999,2,7,Morning,Afternoon,Evening
656,CMSC 99999,3,12,Morning,Evening,Afternoon
657,CMSC 99999,1,3,Afternoon,Evening,Morning
658,CMSC 99999,4,5,Morning,Evening,Afternoon
659,CMSC 99999,4,13,Afternoon,Morning,Evening
660,CMSC 99999,3,12,Afternoon,Morning,Evening
661,CMSC 99999,4,8,Afternoon,Evening,Morning
662,CMSC 99999,2,5,Afternoon,Morning,Evening
663,CMSC 99999,3,4,Morning,Evening,Afternoon
664,CMSC 99999,1,1,Afternoon,Morning,Evening
665,CMSC 99999,4,2,Afternoon,Evening,Morning
666,CMSC 99999,3,8,Afternoon,Morning,Evening
667,CMSC 99999,2,7,Afternoon,Evening,Morning
668,CMSC 99999,2,1,Evening,Morning,Afternoon
669,CMSC 99999,4,4,Morning,Afternoon,Evening
670,CMSC 99999,3,8,Afternoon,Morning,Evening
671,CMSC 99999,3,3,Evening,Afternoon,Morning
672,CMSC 99999,3,3,Afternoon,Morning,Evening
673,CMSC 99999,3,9,Afternoon,Evening,Morning
674,CMSC 99999,2,5,Afternoon,Evening,Morning
675,CMSC 99999,4,14,Evening,Morning,Afternoon
676,CMSC 99999,4,12,Afternoon,Evening,Morning
677,CMSC 99999,3,7,Morning,Evening,Afternoon
678,CMSC 99999,4,6,Afternoon,Evening,Morning
679,CMSC 99999,1,2,Evening,Morning,Afternoon
680,CMSC 99999,3,6,Evening,Morning,Afternoon
681,CMSC 99999,2,1,Afternoon,Morning,Evening
682,CMSC 99999,3,11,Afternoon,Morning,Evening
683,CMSC 99999,2,7,Morning,Afternoon,Evening
684,CMSC 99999,1,4,Afternoon,Evening,Morning
685,CMSC 99999,1,2,Afternoon,Evening,Morning
686,CMSC 99999,1,4,Morning,Evening,Afternoon
687,CMSC 99999,3,4,Morning,Evening,Afternoon
688,CMSC 99999,4,1,Evening,Afternoon,Morning
689,CMSC 99999,3,7,Afternoon,Morning,Evening
690,CMSC 99999,3,5,Morning,Afternoon,Evening
691,CMSC 99999,4,2,Morning,Evening,Afternoon
692,CMSC 99999,1,1,Evening,Morning,Afternoon
693,CMSC 99999,4,3,Afternoon,Evening,Morning
694,CMSC 99999,2,9,Evening,Afternoon,Morning
695,CMSC 99999,3,8,Afternoon,Evening,Morning
696,CMSC 99999,4,3,Evening,Morning,Afternoon
697,CMSC 99999,4,12,Morning,Evening,Afternoon
698,CMSC 99999,1,3,Afternoon,Morning,Evening
699,CMSC 99999,4,14,Morning,Evening,Afternoon
700,CMSC 99999,3,2,Morning,Evening,Afternoon
701,CMSC 99999,1,3,Afternoon,Morning,Evening
702,CMSC 99999,2,7,Evening,Afternoon,Morning
703,CMSC 99999,3,6,Evening,Morning,Afternoon
704,CMSC 99999,2,2,Evening,Afternoon,Morning
705,CMSC 99999,2,3,Evening,Afternoon,Morning
706,CMSC 99999,1,3,Evening,Morning,Afternoon
707,CMSC 99999,4,2,Afternoon,Morning,Evening
708,CMSC 99999,3,11,Morning,Afternoon,Evening
709,CMSC 99999,3,4,Evening,Afternoon,Morning
710,CMSC 99999,4,12,Afternoon,Evening,Morning
711,CMSC 99999,2,5,Evening,Afternoon,Morning
712,CMSC 99999,1,3,Evening,Morning,Afternoon
713,CMSC 99999,2,4,Morning,Afternoon,Evening
714,CMSC 99999,2,3,Afternoon,Morning,Evening
715,CMSC 99999,2,2,Morning,Afternoon,Evening
716,CMSC 99999,4,2,Afternoon,Evening,Morning
717,CMSC 99999,3,1,Afternoon,Morning,Evening
718,CMSC 99999,2,6,Evening,Afternoon,Morning
719,CMSC 99999,3,12,Morning,Afternoon,Evening
720,CMSC 99999,4,7,Morning,Afternoon,Evening
721,CMSC 99999,1,4,Afternoon,Morning,Evening
722,CMSC 99999,3,1,Morning,Afternoon,Evening
723,CMSC 99999,4,9,Evening,Morning,Afternoon
724,CMSC 99999,1,3,Morning,Afternoon,Evening
725,CMSC 99999,3,4,Morning,Afternoon,Evening
726,CMSC 99999,4,13,Afternoon,Evening,Morning
727,CMSC 99999,2,5,Morning,Afternoon,Evening
728,CMSC 99999,3,1,Evening,Afternoon,Morning
729,CMSC 99999,4,1,Evening,Morning,Afternoon
730,CMSC 99999,2,2,Afternoon,Morning,Evening
731,CMSC 99999,4,2,Evening,Morning,Afternoon
732,CMSC 99999,2,4,Evening,Afternoon,Morning
733,CMSC 99999,1,2,Evening,Afternoon,Morning
734,CMSC 99999,2,3,Morning,Evening,Afternoon
735,CMSC 99999,3,1,Morning,Afternoon,Evening
736,CMSC 99999,3,3,Evening,Morning,Afternoon
737,CMSC 99999,3,10,Morning,Afternoon,Evening
738,CMSC 99999,2,7,Evening,Afternoon,Morning
739,CMSC 99999,4,1,Afternoon,Morning,Evening
740,CMSC 99999,4,5,Evening,Morning,Afternoon
741,CMSC 99999,4,12,Evening,Morning,Afternoon
742,CMSC 99999,4,1,Morning,Afternoon,Evening
743,CMSC 99999,1,2,Morning,Afternoon,Evening
744,CMSC 99999,3,5,Afternoon,Morning,Evening
745,CMSC 99999,4,6,Afternoon,Morning,Evening
746,CMSC 99999,4,13,Morning,Evening,Afternoon
747,CMSC 99999,3,10,Afternoon,Morning,Evening
748,CMSC 99999,1,1,Afternoon,Evening,Morning
749,CMSC 99999,2,10,Afternoon,Evening,Morning
750,CMSC 99999,2,9,Morning,Evening,Afternoon
751,CMSC 99999,1,3,Afternoon,Evening,Morning
752,CMSC 99999,4,7,Morning,Afternoon,Evening
753,CMSC 99999,2,3,Morning,Evening,Afternoon
754,CMSC 99999,4,5,Evening,Morning,Afternoon
755,CMSC 99999,4,3,Afternoon,Morning,Evening
756,CMSC 99999,2,6,Morning,Evening,Afternoon
757,CMSC 99999,3,5,Morning,Afternoon,Evening
758,CMSC 99999,1,4,Afternoon,Morning,Evening
759,CMSC 99999,1,4,Evening,Afternoon,Morning
760,CMSC 99999,4,4,Afternoon,Morning,Evening
761,CMSC 99999,4,14,Afternoon,Evening,Morning
762,CMSC 99999,1,3,Afternoon,Evening,Morning
763,CMSC 99999,1,1,Morning,Evening,Afternoon
764,CMSC 99999,4,14,Evening,Morning,Afternoon
765,CMSC 99999,4,5,Morning,Evening,Afternoon
766,CMSC 99999,3,5,Evening,Morning,Afternoon
767,CMSC 99999,4,10,Morning,Afternoon,Evening
768,CMSC 99999,2,10,Evening,Morning,Afternoon
769,CMSC 99999,2,6,Afternoon,Morning,Evening
770,CMSC 99999,1,3,Morning,Evening,Afternoon
771,CMSC 99999,1,3,Afternoon,Evening,Morning
772,CMSC 99999,4,11,Afternoon,Evening,Morning
773,CMSC 99999,1,3,Morning,Evening,Afternoon
774,CMSC 99999,4,5,Evening,Afternoon,Morning
775,CMSC 99999,4,8,Morning,Evening,Afternoon
776,CMSC 99999,1,4,Morning,Afternoon,Evening
777,CMSC 99999,2,4,Morning,Afternoon,Evening
778,CMSC 99999,1,4,Morning,Afternoon,Evening
779,CMSC 99999,1,3,Evening,Morning,Afternoon
780,CMSC 99999,1,1,Morning,Afternoon,Evening
781,CMSC 99999,3,1,Morning,Afternoon,Evening
782,CMSC 99999,2,7,Morning,Evening,Afternoon
783,CMSC 99999,1,1,Afternoon,Evening,Morning
784,CMSC 99999,1,1,Evening,Morning,Afternoon
785,CMSC 99999,4,4,Morning,Afternoon,Evening
786,CMSC 99999,2,4,Afternoon,Evening,Morning
787,CMSC 99999,1,2,Morning,Afternoon,Evening
788,CMSC 99999,3,11,Afternoon,Morning,Evening
789,CMSC 99999,4,3,Morning,Evening,Afternoon
790,CMSC 99999,1,1,Morning,Evening,Afternoon
791,CMSC 99999,1,1,Afternoon,Morning,Evening
792,CMSC 99999,2,2,Morning,Evening,Afternoon
793,CMSC 99999,2,6,Morning,Evening,Afternoon
794,CMSC 99999,3,11,Morning,Afternoon,Evening
795,CMSC 99999,4,9,Evening,Afternoon,Morning
796,CMSC 99999,2,1,Evening,Morning,Afternoon
797,CMSC 99999,4,9,Evening,Morning,Afternoon
798,CMSC 99999,1,3,Evening,Afternoon,Morning
799,CMSC 99999,3,2,Evening,Afternoon,Morning
800,CMSC 99999,3,2,Afternoon,Morning,Evening
801,CMSC 99999,1,4,Afternoon,Evening,Morning
802,CMSC 99999,1,1,Morning,Evening,Afternoon
803,CMSC 99999,2,7,Evening,Afternoon,Morning
804,CMSC 99999,4,5,Afternoon,Evening,Morning
805,CMSC 99999,2,10,Afternoon,Morning,Evening
806,CMSC 99999,2,4,Evening,Morning,Afternoon
807,CMSC 99999,1,4,Evening,Afternoon,Morning
808,CMSC 99999,4,1,Morning,Afternoon,Evening
809,CMSC 99999,1,3,Evening,Morning,Afternoon
810,CMSC 99999,2,6,Morning,Afternoon,Evening
811,CMSC 99999,1,1,Morning,Afternoon,Evening
812,CMSC 99999,2,4,Afternoon,Morning,Evening
813,CMSC 99999,3,1,Afternoon,Evening,Morning
814,CMSC 99999,2,8,Evening,Morning,Afternoon
815,CMSC 99999,2,9,Afternoon,Evening,Morning
816,CMSC 99999,4,13,Evening,Afternoon,Morning
817,CMSC 99999,4,14,Morning,Evening,Afternoon
818,CMSC 99999,3,6,Afternoon,Morning,Evening
819,CMSC 99999,4,13,Afternoon,Morning,Evening
820,CMSC 99999,3,12,Morning,Afternoon,Evening
821,CMSC 99999,3,9,Afternoon,Evening,Morning
822,CMSC 99999,1,4,Morning,Evening,Afternoon
823,CMSC 99999,4,4,Afternoon,Evening,Morning
824,CMSC 99999,2,6,Morning,Afternoon,Evening
825,CMSC 99999,2,9,Afternoon,Evening,Morning
826,CMSC 99999,3,11,Morning,Evening,Afternoon
827,CMSC 99999,4,2,Evening,Morning,Afternoon
828,CMSC 99999,2,10,Morning,Evening,Afternoon
829,CMSC 99999,2,3,Morning,Evening,Afternoon
830,CMSC 99999,2,7,Afternoon,Evening,Morning
831,CMSC 99999,2,8,Morning,Afternoon,Evening
832,CMSC 99999,3,7,Morning,Afternoon,Evening
833,CMSC 99999,1,4,Evening,Morning,Afternoon
834,CMSC 99999,3,3,Morning,Evening,Afternoon
835,CMSC 99999,3,2,Evening,Morning,Afternoon
836,CMSC 99999,2,3,Evening,Morning,Afternoon
837,CMSC 99999,2,5,Afternoon,Morning,Evening
838,CMSC 99999,4,9,Morning,Evening,Afternoon
839,CMSC 99999,3,12,Morning,Afternoon,Evening
840,CMSC 99999,4,4,Morning,Evening,Afternoon
841,CMSC 99999,1,4,Evening,Morning,Afternoon
842,CMSC 99999,4,14,Evening,Morning,Afternoon
843,CMSC 99999,1,3,Morning,Afternoon,Evening
844,CMSC 99999,2,6,Afternoon,Morning,Evening
845,CMSC 99999,3,6,Morning,Evening,Afternoon
846,CMSC 99999,2,6,Evening,Morning,Afternoon
847,CMSC 99999,1,1,Afternoon,Morning,Evening
848,CMSC 99999,1,4,Afternoon,Morning,Evening
849,CMSC 99999,3,6,Morning,Evening,Afternoon
850,CMSC 99999,3,11,Evening,Morning,Afternoon
851,CMSC 99999,3,6,Morning,Evening,Afternoon
852,CMSC 99999,4,6,Morning,Afternoon,Evening
853,CMSC 99999,1,3,Afternoon,Evening,Morning
854,CMSC 99999,4,11,Evening,Morning,Afternoon
855,CMSC 99999,2,8,Afternoon,Evening,Morning
856,CMSC 99999,4,11,Afternoon,Evening,Morning
857,CMSC 99999,1,2,Afternoon,Morning,Evening
858,CMSC 99999,2,7,Morning,Afternoon,Evening
859,CMSC 99999,3,12,Evening,Morning,Afternoon
860,CMSC 99999,1,2,Evening,Morning,Afternoon
861,CMSC 99999,1,4,Morning,Evening,Afternoon
862,CMSC 99999,1,2,Afternoon,Morning,Evening
863,CMSC 99999,2,6,Evening,Afternoon,Morning
864,CMSC 99999,1,3,Afternoon,Evening,Morning
865,CMSC 99999,3,12,Afternoon,Morning,Evening
866,CMSC 99999,3,3,Evening,Morning,Afternoon
867,CMSC 99999,2,6,Evening,Morning,Afternoon
868,CMSC 99999,3,8,Morning,Evening,Afternoon
869,CMSC 99999,2,3,Morning,Evening,Afternoon
870,CMSC 99999,4,10,Afternoon,Morning,Evening
871,CMSC 99999,1,4,Afternoon,Evening,Morning
872,CMSC 99999,3,2,Afternoon,Evening,Morning
873,CMSC 99999,1,1,Evening,Afternoon,Morning
874,CMSC 99999,4,6,Evening,Morning,Afternoon
875,CMSC 99999,4,9,Evening,Afternoon,Morning
876,CMSC 99999,1,1,Afternoon,Evening,Morning
877,CMSC 99999,2,3,Morning,Afternoon,Evening
878,CMSC 99999,4,13,Afternoon,Evening,Morning
879,CMSC 99999,3,2,Morning,Evening,Afternoon
880,CMSC 99999,1,1,Evening,Morning,Afternoon
881,CMSC 99999,3,11,Evening,Afternoon,Morning
882,CMSC 99999,1,2,Evening,Morning,Afternoon
883,CMSC 99999,3,1,Evening,Afternoon,Morning
884,CMSC 99999,3,6,Morning,Evening,Afternoon
885,CMSC 99999,3,3,Evening,Afternoon,Morning
886,CMSC 99999,1,2,Evening,Morning,Afternoon
887,CMSC 99999,4,6,Morning,Afternoon,Evening
888,CMSC 99999,4,4,Evening,Morning,Afternoon
889,CMSC 99999,2,5,Morning,Evening,Afternoon
890,CMSC 99999,2,3,Evening,Morning,Afternoon
891,CMSC 99999,3,6,Evening,Morning,Afternoon
892,CMSC 99999,2,4,Afternoon,Evening,Morning
893,CMSC 99999,1,4,Morning,Afternoon,Evening
894,CMSC 99999,2,5,Evening,Afternoon,Morning
895,CMSC 99999,1,1,Morning,Evening,Afternoon
896,CMSC 99999,2,1,Evening,Morning,Afternoon
897,CMSC 99999,2,8,Afternoon,Morning,Evening
898,CMSC 99999,1,3,Afternoon,Evening,Morning
899,CMSC 99999,2,6,Morning,Evening,Afternoon
900,CMSC 99999,3,8,Afternoon,Morning,Evening
901,CMSC 99999,4,8,Afternoon,Evening,Morning
902,CMSC 99999,3,8,Morning,Afternoon,Evening
903,CMSC 99999,4,1,Evening,Afternoon,Morning
904,CMSC 99999,2,5,Afternoon,Morning,Evening
905,CMSC 99999,2,6,Morning,Afternoon,Evening
906,CMSC 99999,1,3,Morning,Evening,Afternoon
907,CMSC 99999,2,6,Morning,Afternoon,Evening
908,CMSC 99999,3,4,Evening,Afternoon,Morning
909,CMSC 99999,3,6,Afternoon,Evening,Morning
910,CMSC 99999,4,5,Evening,Afternoon,Morning
911,CMSC 99999,2,9,Evening,Afternoon,Morning
912,CMSC 99999,3,10,Evening,Morning,Afternoon
913,CMSC 99999,4,2,Evening,Morning,Afternoon
914,CMSC 99999,3,1,Afternoon,Evening,Morning
915,CMSC 99999,2,8,Evening,Morning,Afternoon
916,CMSC 99999,2,3,Evening,Morning,Afternoon
917,CMSC 99999,4,12,Afternoon,Evening,Morning
918,CMSC 99999,2,4,Evening,Afternoon,Morning
919,CMSC 99999,3,8,Afternoon,Morning,Evening
920,CMSC 99999,4,13,Morning,Evening,Afternoon
921,CMSC 99999,3,4,Morning,Afternoon,Evening
922,CMSC 99999,3,7,Morning,Evening,Afternoon
923,CMSC 99999,4,8,Evening,Afternoon,Morning
924,CMSC 99999,2,8,Afternoon,Evening,Morning
925,CMSC 99999,4,13,Evening,Afternoon,Morning
926,CMSC 99999,1,4,Afternoon,Evening,Morning
927,CMSC 99999,3,4,Evening,Morning,Afternoon
928,CMSC 99999,3,9,Evening,Afternoon,Morning
929,CMSC 99999,2,5,Morning,Evening,Afternoon
930,CMSC 99999,2,2,Afternoon,Morning,Evening
931,CMSC 99999,2,5,Afternoon,Evening,Morning
932,CMSC 99999,4,9,Afternoon,Morning,Evening
933,CMSC 99999,2,7,Morning,Evening,Afternoon
934,CMSC 99999,1,1,Morning,Evening,Afternoon
935,CMSC 99999,3,7,Afternoon,Evening,Morning
936,CMSC 99999,3,9,Evening,Afternoon,Morning
937,CMSC 99999,1,2,Afternoon,Evening,Morning
938,CMSC 99999,2,4,Evening,Morning,Afternoon
939,CMSC 99999,1,2,Afternoon,Evening,Morning
940,CMSC 99999,3,10,Evening,Afternoon,Morning
941,CMSC 99999,4,5,Afternoon,Morning,Evening
942,CMSC 99999,1,3,Morning,Evening,Afternoon
943,CMSC 99999,3,3,Morning,Afternoon,Evening
944,CMSC 99999,2,1,Evening,Morning,Afternoon
945,CMSC 99999,2,6,Morning,Evening,Afternoon
946,CMSC 99999,3,6,Evening,Afternoon,Morning
947,CMSC 99999,4,1,Evening,Morning,Afternoon
948,CMSC 99999,3,7,Morning,Evening,Afternoon
949,CMSC 99999,2,7,Afternoon,Evening,Morning
950,CMSC 99999,1,4,Evening,Morning,Afternoon
951,CMSC 99999,2,2,Evening,Afternoon,Morning
952,CMSC 99999,3,5,Morning,Afternoon,Evening
953,CMSC 99999,1,3,Afternoon,Evening,Morning
954,CMSC 99999,2,6,Morning,Evening,Afternoon
955,CMSC 99999,2,7,Evening,Afternoon,Morning
956,CMSC 99999,3,1,Evening,Morning,Afternoon
957,CMSC 99999,4,11,Evening,Afternoon,Morning
958,CMSC 99999,3,9,Morning,Evening,Afternoon
959,CMSC 99999,4,2,Morning,Evening,Afternoon
960,CMSC 99999,1,4,Evening,Morning,Afternoon
961,CMSC 99999,4,2,Morning,Evening,Afternoon
962,CMSC 99999,1,4,Evening,Morning,Afternoon
963,CMSC 99999,1,2,Evening,Morning,Afternoon
964,CMSC 99999,4,14,Evening,Afternoon,Morning
965,CMSC 99999,2,10,Morning,Evening,Afternoon
966,CMSC 99999,4,13,Evening,Morning,Afternoon
967,CMSC 99999,1,3,Afternoon,Morning,Evening
968,CMSC 99999,1,3,Evening,Morning,Afternoon
969,CMSC 99999,1,3,Morning,Afternoon,Evening
970,CMSC 99999,2,9,Evening,Afternoon,Morning
971,CMSC 99999,4,4,Evening,Afternoon,Morning
972,CMSC 99999,3,11,Evening,Morning,Afternoon
973,CMSC 99999,3,2,Afternoon,Morning,Evening
974,CMSC 99999,1,3,Afternoon,Morning,Evening
975,CMSC 99999,1,2,Afternoon,Morning,Evening
